step,T_source_out_C,T_return_C,COP,Q_out_kW,P_el_kW,Q_geo_kW,model,T_tank_C,HP_on,Q_space_req_kW,Q_dhw_req_kW,Q_space_served_kW,Q_dhw_served_kW,Q_unmet_kW,flow_kgps,dP_kPa,P_pump_kW
5315,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5316,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5317,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5318,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5319,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5320,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5321,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5322,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5323,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,3.3000,0.0000,0.0000,3.3000,4.1760,190.7904,1.1416
5324,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,3.1200,3.3000,0.0000,0.0000,6.4200,4.3424,204.5380,1.2727
5325,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,6.2400,0.3000,0.0000,0.0000,6.5400,4.3488,205.0753,1.2779
5326,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,9.1600,0.3000,0.0000,0.0000,9.4600,4.5045,218.3428,1.4093
5327,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,11.6800,0.3000,0.0000,0.0000,11.9800,4.6389,230.0910,1.5294
5328,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,13.6000,0.3000,0.0000,0.0000,13.9000,4.7413,239.2264,1.6252
5329,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,14.8000,0.3000,0.0000,0.0000,15.1000,4.8053,245.0167,1.6870
5330,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,15.2400,0.3000,0.0000,0.0000,15.5400,4.8288,247.1554,1.7101
5331,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,14.8400,0.3000,0.0000,0.0000,15.1400,4.8075,245.2108,1.6891
5332,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,13.6800,0.3000,0.0000,0.0000,13.9800,4.7456,239.6105,1.6293
5333,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,11.8000,0.3000,0.0000,0.0000,12.1000,4.6453,230.6573,1.5353
5334,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,9.3200,3.3000,0.0000,0.0000,12.6200,4.6731,233.1184,1.5609
5335,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,6.4400,3.3000,0.0000,0.0000,9.7400,4.5195,219.6346,1.4223
5336,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,3.3600,0.3000,0.0000,0.0000,3.6600,4.1952,192.3549,1.1563
5337,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.2800,0.3000,0.0000,0.0000,0.5800,4.0309,179.1551,1.0348
5338,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5339,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5340,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5341,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5342,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5343,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5344,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5345,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5346,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5347,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.4800,3.3000,0.0000,0.0000,3.7800,4.2016,192.8776,1.1612
5348,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,3.6000,3.3000,0.0000,0.0000,6.9000,4.3680,206.6909,1.2936
5349,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,6.7600,0.3000,0.0000,0.0000,7.0600,4.3765,207.4108,1.3007
5350,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,9.6400,0.3000,0.0000,0.0000,9.9400,4.5301,220.5593,1.4317
5351,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,12.1600,0.3000,0.0000,0.0000,12.4600,4.6645,232.3599,1.5530
5352,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,14.0800,0.3000,0.0000,0.0000,14.3800,4.7669,241.5351,1.6498
5353,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,15.3200,0.3000,0.0000,0.0000,15.6200,4.8331,247.5451,1.7143
5354,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,15.7600,0.3000,0.0000,0.0000,16.0600,4.8565,249.6936,1.7376
5355,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,15.3600,0.3000,0.0000,0.0000,15.6600,4.8352,247.7401,1.7164
5356,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,14.1600,0.3000,0.0000,0.0000,14.4600,4.7712,241.9208,1.6539
5357,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,12.2800,0.3000,0.0000,0.0000,12.5800,4.6709,232.9287,1.5590
5358,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,9.8400,3.3000,0.0000,0.0000,13.1400,4.7008,235.5913,1.5869
5359,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,6.9600,3.3000,0.0000,0.0000,10.2600,4.5472,222.0426,1.4467
5360,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,3.8800,0.3000,0.0000,0.0000,4.1800,4.2229,194.6247,1.1777
5361,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.8000,0.3000,0.0000,0.0000,1.1000,4.0587,181.3542,1.0547
5362,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5363,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5364,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5365,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5366,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5367,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5368,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5369,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5370,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5371,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,1.0000,3.3000,0.0000,0.0000,4.3000,4.2293,195.1502,1.1826
5372,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,4.1200,3.3000,0.0000,0.0000,7.4200,4.3957,209.0346,1.3166
5373,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,7.2400,0.3000,0.0000,0.0000,7.5400,4.4021,209.5771,1.3219
5374,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,10.1600,0.3000,0.0000,0.0000,10.4600,4.5579,222.9718,1.4562
5375,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,12.6800,0.3000,0.0000,0.0000,12.9800,4.6923,234.8292,1.5789
5376,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,14.6000,0.3000,0.0000,0.0000,14.9000,4.7947,244.0474,1.6766
5377,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,15.8400,0.3000,0.0000,0.0000,16.1400,4.8608,250.0851,1.7418
5378,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,16.2400,0.3000,0.0000,0.0000,16.5400,4.8821,252.0469,1.7632
5379,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,15.8800,0.3000,0.0000,0.0000,16.1800,4.8629,250.2810,1.7439
5380,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,14.6800,0.3000,0.0000,0.0000,14.9800,4.7989,244.4349,1.6808
5381,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,12.8000,0.3000,0.0000,0.0000,13.1000,4.6987,235.4006,1.5849
5382,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,10.3600,3.3000,0.0000,0.0000,13.6600,4.7285,238.0758,1.6131
5383,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,7.4800,3.3000,0.0000,0.0000,10.7800,4.5749,224.4623,1.4714
5384,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,4.4000,0.3000,0.0000,0.0000,4.7000,4.2507,196.9064,1.1993
5385,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,1.3200,0.3000,0.0000,0.0000,1.6200,4.0864,183.5653,1.0748
5386,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5387,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5388,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5389,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5390,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5391,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5392,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5393,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5394,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5395,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,1.5200,3.3000,0.0000,0.0000,4.8200,4.2571,197.4346,1.2043
5396,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,4.6400,3.3000,0.0000,0.0000,7.9400,4.4235,211.3901,1.3398
5397,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,7.8000,0.3000,0.0000,0.0000,8.1000,4.4320,212.1172,1.3470
5398,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,10.7200,0.3000,0.0000,0.0000,11.0200,4.5877,225.5830,1.4829
5399,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,13.2000,0.3000,0.0000,0.0000,13.5000,4.7200,237.3101,1.6050
5400,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,15.1200,0.3000,0.0000,0.0000,15.4200,4.8224,246.5713,1.7038
5401,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,16.3600,0.3000,0.0000,0.0000,16.6600,4.8885,252.6367,1.7696
5402,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,16.8000,0.3000,0.0000,0.0000,17.1000,4.9120,254.8048,1.7934
5403,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,16.4000,0.3000,0.0000,0.0000,16.7000,4.8907,252.8335,1.7718
5404,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,15.2400,0.3000,0.0000,0.0000,15.5400,4.8288,247.1554,1.7101
5405,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,13.3600,0.3000,0.0000,0.0000,13.6600,4.7285,238.0758,1.6131
5406,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,10.8800,3.3000,0.0000,0.0000,14.1800,4.7563,240.5719,1.6395
5407,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,8.0000,3.3000,0.0000,0.0000,11.3000,4.6027,226.8937,1.4964
5408,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,4.9200,0.3000,0.0000,0.0000,5.2200,4.2784,199.1999,1.2212
5409,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,1.8400,0.3000,0.0000,0.0000,2.1400,4.1141,185.7883,1.0952
5410,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5411,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5412,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5413,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5414,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5415,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5416,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5417,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5418,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5419,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,2.0800,3.3000,0.0000,0.0000,5.3800,4.2869,199.9080,1.2280
5420,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,5.2000,3.3000,0.0000,0.0000,8.5000,4.4533,213.9399,1.3652
5421,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,8.3200,0.3000,0.0000,0.0000,8.6200,4.4597,214.4881,1.3706
5422,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,11.2400,0.3000,0.0000,0.0000,11.5400,4.6155,228.0199,1.5080
5423,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,13.7600,0.3000,0.0000,0.0000,14.0600,4.7499,239.9949,1.6334
5424,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,15.6800,0.3000,0.0000,0.0000,15.9800,4.8523,249.3023,1.7333
5425,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,16.9200,0.3000,0.0000,0.0000,17.2200,4.9184,255.3976,1.7999
5426,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,17.3600,0.3000,0.0000,0.0000,17.6600,4.9419,257.5762,1.8239
5427,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,16.9600,0.3000,0.0000,0.0000,17.2600,4.9205,255.5953,1.8021
5428,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,15.8000,0.3000,0.0000,0.0000,16.1000,4.8587,249.8893,1.7397
5429,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,13.9200,0.3000,0.0000,0.0000,14.2200,4.7584,240.7644,1.6416
5430,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,11.4400,3.3000,0.0000,0.0000,14.7400,4.7861,243.2731,1.6683
5431,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,8.5600,3.3000,0.0000,0.0000,11.8600,4.6325,229.5253,1.5235
5432,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,5.4800,0.3000,0.0000,0.0000,5.7800,4.3083,201.6832,1.2450
5433,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,2.4000,0.3000,0.0000,0.0000,2.7000,4.1440,188.1957,1.1175
5434,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5435,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5436,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5437,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5438,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5439,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5440,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5441,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5442,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5443,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,2.6400,3.3000,0.0000,0.0000,5.9400,4.3168,202.3952,1.2519
5444,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,5.7600,3.3000,0.0000,0.0000,9.0600,4.4832,216.5034,1.3908
5445,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,8.9200,0.3000,0.0000,0.0000,9.2200,4.4917,217.2383,1.3982
5446,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,11.8000,0.3000,0.0000,0.0000,12.1000,4.6453,230.6573,1.5353
5447,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,14.3200,0.3000,0.0000,0.0000,14.6200,4.7797,242.6932,1.6621
5448,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,16.2800,0.3000,0.0000,0.0000,16.5800,4.8843,252.2434,1.7653
5449,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,17.4800,0.3000,0.0000,0.0000,17.7800,4.9483,258.1718,1.8305
5450,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,17.9200,0.3000,0.0000,0.0000,18.2200,4.9717,260.3610,1.8548
5451,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,17.5200,0.3000,0.0000,0.0000,17.8200,4.9504,258.3705,1.8327
5452,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,16.3600,0.3000,0.0000,0.0000,16.6600,4.8885,252.6367,1.7696
5453,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,14.4800,0.3000,0.0000,0.0000,14.7800,4.7883,243.4666,1.6704
5454,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,12.0000,3.3000,0.0000,0.0000,15.3000,4.8160,245.9878,1.6975
5455,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,9.1600,3.3000,0.0000,0.0000,12.4600,4.6645,232.3599,1.5530
5456,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,6.0800,0.3000,0.0000,0.0000,6.3800,4.3403,204.3591,1.2709
5457,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,3.0000,0.3000,0.0000,0.0000,3.3000,4.1760,190.7904,1.1416
5458,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.1200,0.3000,0.0000,0.0000,0.4200,4.0224,178.4809,1.0287
5459,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5460,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5461,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5462,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5463,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5464,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5465,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.0000,0.3000,0.0000,0.0000,0.3000,4.0160,177.9760,1.0241
5466,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,0.3200,0.3000,0.0000,0.0000,0.6200,4.0331,179.3239,1.0363
5467,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,3.2400,3.3000,0.0000,0.0000,6.5400,4.3488,205.0753,1.2779
5468,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,6.3600,3.3000,0.0000,0.0000,9.6600,4.5152,219.2652,1.4186
5469,-nan(ind),-nan(ind),1.5000,0.0000,0.0000,-nan(ind),FB,30.0000,1,9.4800,0.3000,0.0000,0.0000,9.7800,4.5216,219.8194,1.4242
